id x y phenotype1 envi phenotype2 
480 0.991854 0.486655 1.17754 -0.733163 1.17754
481 0.345243 0.604614 -0.142535 0.346764 -0.142535
482 0.439285 0.0159207 0.254154 0.79708 0.254154
483 0.537862 0.100444 -0.103673 1.10727 -0.103673
484 0.0838383 0.713025 1.07378 -0.667094 1.07378
485 0.0264125 0.352624 0.270524 -0.88697 0.270524
486 0.0406054 0.0181649 0.247441 -1.17587 0.247441
487 0.746488 0.781464 -0.132766 0.115446 -0.132766
488 0.105313 0.204382 0.0805004 -0.608476 0.0805004
489 0.756736 0.768857 -0.840064 0.100148 -0.840064
490 0.976973 0.0993622 0.360434 -0.794056 0.360434
491 0.588154 0.843155 0.88585 1.17035 0.88585
492 0.434164 0.0179683 0.270874 0.785556 0.270874
493 0.66652 0.534494 0.0199675 0.319793 0.0199675
494 0.543811 0.630192 0.387132 1.2083 0.387132
495 0.422596 0.376632 -0.00572993 1.02895 -0.00572993
496 0.00814637 0.722068 -0.779284 -0.827003 -0.779284
497 0.749079 0.784229 -0.664052 0.0931763 -0.664052
498 0.012305 0.717594 -0.114827 -0.824571 -0.114827
499 0.312365 0.419846 -0.646355 0.126997 -0.646355
500 0.2858 0.584516 0.52509 -0.0791396 0.52509
501 0.134617 0.968455 0.770649 -0.79861 0.770649
502 0.997141 0.489658 0.733891 -0.742151 0.733891
503 0.651288 0.198643 -1.156 0.747263 -1.156
504 0.124693 0.956369 0.199679 -0.808579 0.199679
505 0.968557 0.780828 0.133738 -0.403734 0.133738
506 0.294884 0.885932 0.256672 0.000971175 0.256672
507 0.883604 0.641234 -0.423503 -0.353937 -0.423503
508 0.839718 0.447149 -0.29739 -0.360837 -0.29739
509 0.149631 0.690305 0.0296054 -0.53478 0.0296054
510 0.971419 0.942096 0.151662 0.0510141 0.151662
511 0.971014 0.949571 -0.198092 0.0718303 -0.198092
512 0.788995 0.459782 1.17147 -0.246212 1.17147
513 0.640322 0.545749 0.831843 0.493855 0.831843
514 0.23273 0.666406 0.760356 -0.343528 0.760356
515 0.757316 0.799183 0.427522 0.04412 0.427522
516 0.988493 0.114881 -0.302464 -0.825375 -0.302464
517 0.396141 0.95608 0.917635 0.971993 0.917635
518 0.971292 0.973716 -0.0657986 0.141211 -0.0657986
519 0.00836773 0.152164 -0.405534 -1.02533 -0.405534
520 0.658992 0.513964 -0.218659 0.332098 -0.218659
521 0.657857 0.3558 -0.134889 0.665853 -0.134889
522 0.733556 0.711427 0.748848 0.194227 0.748848
523 0.254638 0.212848 -0.574142 -0.171466 -0.574142
524 0.638114 0.39527 0.261465 0.696003 0.261465
525 0.0111266 0.0126653 0.624575 -1.37853 0.624575
526 0.316318 0.952311 0.887728 0.177232 0.887728
527 0.802557 0.949988 -0.380934 -0.163635 -0.380934
528 0.00842555 0.177071 0.779498 -0.95887 0.779498
529 0.243315 0.659229 0.346811 -0.319141 0.346811
530 0.546915 0.882041 0.0954158 1.51306 0.0954158
531 0.742034 0.100308 0.0149158 -0.300206 0.0149158
532 0.87854 0.58993 -0.112821 -0.395907 -0.112821
533 0.356379 0.155278 -0.963536 0.626539 -0.963536
534 0.805225 0.253932 -0.928841 0.000541189 -0.928841
535 0.520456 0.237771 0.671425 1.82495 0.671425
536 0.564632 0.821711 0.168872 1.32943 0.168872
537 0.533592 0.0752075 0.627735 1.027 0.627735
538 0.37443 0.171652 0.997164 0.769664 0.997164
539 0.0336117 0.331817 -0.502351 -0.837186 -0.502351
540 0.807677 0.246586 -0.0124098 -0.0166698 -0.0124098
541 0.306966 0.582804 -1.21288 0.0654997 -1.21288
542 0.779992 0.506636 0.495957 -0.282258 0.495957
543 0.882611 0.808989 -0.716023 -0.181962 -0.716023
544 0.397927 0.951935 -0.514887 0.987532 -0.514887
545 0.545852 0.661631 -0.19491 1.24769 -0.19491
546 0.800681 0.251097 -0.051894 0.0270483 -0.051894
547 0.0247169 0.346835 1.69538 -0.882371 1.69538
548 0.0170115 0.725502 -0.546911 -0.801783 -0.546911
549 0.306098 0.444667 -0.873257 0.0585488 -0.873257
550 0.55116 0.66332 0.826762 1.21849 0.826762
551 0.401289 0.962724 1.57159 1.02719 1.57159
552 0.231206 0.0405717 -0.855368 0.00692776 -0.855368
553 0.763959 0.734635 0.0572567 0.09015 0.0572567
554 0.962088 0.455103 -0.0862012 -0.68217 -0.0862012
555 0.7521 0.78922 0.692226 0.0729643 0.692226
556 0.396553 0.958998 -0.138016 0.977648 -0.138016
557 0.962283 0.279703 -0.34686 -0.76201 -0.34686
558 0.936398 0.0308489 0.48175 -0.747984 0.48175
559 0.937632 0.0169079 -0.160292 -0.754728 -0.160292
560 0.950769 0.0182488 -0.654139 -0.757673 -0.654139
561 0.65714 0.00930586 0.0768781 -0.105663 0.0768781
562 0.815804 0.268451 -0.246658 -0.0700719 -0.246658
563 0.660953 0.0136991 0.560377 -0.112937 0.560377
564 0.155396 0.981273 -0.73347 -0.760432 -0.73347
565 0.55969 0.82049 -1.08233 1.36356 -1.08233
566 0.398205 0.951142 0.543275 0.989864 0.543275
567 0.442733 0.589981 0.340449 1.0086 0.340449
568 0.221678 0.433907 2.0093 -0.419423 2.0093
569 0.206829 0.406807 0.367854 -0.450172 0.367854
570 0.657414 0.992553 1.05099 0.563569 1.05099
571 0.676832 0.00337443 0.243446 -0.265935 0.243446
572 0.527731 0.227592 -0.0160566 1.7301 -0.0160566
573 0.0264867 0.276483 -0.324491 -0.769518 -0.324491
574 0.980097 0.114513 0.42743 -0.806483 0.42743
575 0.21327 0.43736 1.5777 -0.446645 1.5777
576 0.883103 0.811129 -0.609228 -0.180772 -0.609228
577 0.297562 0.901179 -0.56486 0.0177014 -0.56486
578 0.97509 0.494332 0.676883 -0.691817 0.676883
579 0.299954 0.884551 0.0606915 0.0484256 0.0606915
580 0.96936 0.453365 -0.952347 -0.701729 -0.952347
581 0.569358 0.495177 -0.151272 0.855941 -0.151272
582 0.584553 0.851241 0.712026 1.2004 0.712026
583 0.264984 0.0572907 0.532546 0.152609 0.532546
584 0.738007 0.79134 0.0732311 0.153097 0.0732311
585 0.962299 0.507477 -0.0599065 -0.656686 -0.0599065
586 0.353184 0.163211 -0.391288 0.610114 -0.391288
587 0.238505 0.23794 0.362882 -0.283399 0.362882
588 0.0326034 0.287267 -0.535581 -0.772588 -0.535581
589 0.427126 0.380604 0.813604 1.05532 0.813604
590 0.192594 0.440312 0.0875068 -0.511607 0.0875068
591 0.755578 0.804175 0.888462 0.0382114 0.888462
592 0.557554 0.672248 1.30974 1.19458 1.30974
593 0.528193 0.0829041 0.840155 1.09762 0.840155
594 0.885535 0.6287 0.184907 -0.371948 0.184907
595 0.216097 0.0329521 0.260419 -0.0735289 0.260419
596 0.994265 0.487162 0.434152 -0.738022 0.434152
597 0.499396 0.55712 -0.109726 1.3457 -0.109726
598 0.97016 0.103264 0.635663 -0.781872 0.635663
599 0.359512 0.619705 1.14461 0.460234 1.14461
600 0.94149 0.0161224 -1.39953 -0.755942 -1.39953
601 0.991532 0.977387 -0.0977219 0.192202 -0.0977219
602 0.554592 0.666107 0.48544 1.20238 0.48544
603 0.277703 0.258748 -0.54669 -0.0309473 -0.54669
604 0.74175 0.727879 -0.325323 0.170071 -0.325323
605 0.399832 0.960287 0.583945 1.01118 0.583945
606 0.764941 0.783426 0.483054 0.0555409 0.483054
607 0.0782012 0.198167 -0.37275 -0.69453 -0.37275
608 0.280414 0.968715 -1.11984 -0.190924 -1.11984
609 0.366266 0.620562 1.27331 0.508819 1.27331
610 0.573729 0.85118 -0.239778 1.28179 -0.239778
611 0.557926 0.0549485 -0.214993 0.771765 -0.214993
612 0.967673 0.495153 0.51747 -0.67582 0.51747
613 0.888569 0.576751 -0.403049 -0.433208 -0.403049
614 0.295248 0.967157 -0.694421 -0.0401553 -0.694421
615 0.533804 0.0658374 -0.0898101 0.984812 -0.0898101
616 0.297118 0.58088 -0.233437 -0.00330064 -0.233437
617 0.970809 0.76183 -0.821619 -0.462945 -0.821619
618 0.369126 0.194966 0.120996 0.756421 0.120996
619 0.960108 0.948532 0.61918 0.053892 0.61918
620 0.487986 0.545835 0.960516 1.25077 0.960516
621 0.0327753 0.0170789 0.443692 -1.22828 0.443692
622 0.873309 0.643126 0.657403 -0.325631 0.657403
623 0.975074 0.955006 0.348783 0.0934741 0.348783
624 0.15205 0.991391 0.944438 -0.781917 0.944438
625 0.649339 0.995908 0.321993 0.638992 0.321993
626 0.0183418 0.149749 -0.0456314 -0.992852 -0.0456314
627 0.243873 0.236368 -0.938045 -0.268596 -0.938045
628 0.533032 0.226098 -0.17176 1.68677 -0.17176
629 0.974377 0.942187 0.943963 0.0549274 0.943963
630 0.816705 0.269211 0.599184 -0.0753193 0.599184
631 0.71745 0.69858 0.271482 0.271646 0.271482
632 0.582816 0.897639 0.101476 1.23405 0.101476
633 0.647991 0.017337 0.183746 -0.0085111 0.183746
634 0.43626 0.397603 0.780781 1.0861 0.780781
635 0.0897127 0.198077 1.23881 -0.660276 1.23881
636 0.670975 0.0239734 -0.0139309 -0.137588 -0.0139309
637 0.676137 0.049369 -0.77085 -0.0642379 -0.77085
638 0.311845 0.957575 0.0552064 0.13086 0.0552064
639 0.204837 0.4837 0.516428 -0.497422 0.516428
640 0.0165428 0.157378 0.93309 -0.980751 0.93309
641 0.953838 0.0353255 -0.772812 -0.756651 -0.772812
642 0.0264041 0.00628752 -0.621189 -1.29414 -0.621189
643 0.64626 0.547577 0.240298 0.461351 0.240298
644 0.558898 0.672355 0.0902061 1.18666 0.0902061
645 0.360415 0.617906 0.663013 0.46498 0.663013
646 0.407265 0.611313 -0.316862 0.788246 -0.316862
647 0.961602 0.261167 0.0184223 -0.767094 0.0184223
648 0.588356 0.844955 0.847691 1.1695 0.847691
649 0.758342 0.792001 0.433222 0.0549538 0.433222
650 0.0203659 0.351248 0.905349 -0.900403 0.905349
651 0.282075 0.215731 1.01045 0.0523395 1.01045
652 0.253408 0.0521085 0.17452 0.111457 0.17452
653 0.662952 0.357711 -0.469602 0.628004 -0.469602
654 0.995595 0.801249 -0.433616 -0.396132 -0.433616
655 0.256866 0.208178 -0.164386 -0.144927 -0.164386
656 0.0289704 0.00177742 -0.511147 -1.28741 -0.511147
657 0.018891 0.00102221 -0.874763 -1.35678 -0.874763
658 0.555281 0.812411 -0.337132 1.388 -0.337132
659 0.715978 0.704353 0.633484 0.28953 0.633484
660 0.970413 0.507677 -0.09373 -0.673256 -0.09373
661 0.572336 0.846298 0.394749 1.28936 0.394749
662 0.624216 0.387078 0.326721 0.80546 0.326721
663 0.964608 0.69124 -0.538646 -0.522712 -0.538646
664 0.0239261 0.960939 -0.500996 -1.07537 -0.500996
665 0.256943 0.230589 -0.620726 -0.183173 -0.620726
666 0.660072 0.982461 -0.319134 0.544906 -0.319134
667 0.390961 0.00271843 0.128189 0.614508 0.128189
668 0.0362693 0.32941 0.874113 -0.827064 0.874113
669 0.977688 0.947021 -0.0441651 0.0735039 -0.0441651
670 0.970563 0.759271 -0.468055 -0.469558 -0.468055
671 0.202329 0.447372 0.263304 -0.485617 0.263304
672 0.554812 0.878714 -0.0124606 1.44735 -0.0124606
673 0.0362853 0.0123549 0.449554 -1.21585 0.449554
674 0.0196673 0.152992 -0.0671831 -0.979748 -0.0671831
675 0.106741 0.722777 0.11873 -0.604061 0.11873
676 0.0275271 0.34769 0.00133899 -0.876525 0.00133899
677 0.77167 0.814876 0.328368 -0.00615449 0.328368
678 0.886871 0.635457 -0.404474 -0.368271 -0.404474
679 0.526709 0.0864684 1.16813 1.12333 1.16813
680 0.567204 0.850293 -0.0665218 1.33027 -0.0665218
681 0.126437 0.96352 -0.704645 -0.813453 -0.704645
682 0.764435 0.092616 -0.482094 -0.413456 -0.482094
683 0.555698 0.636261 -0.19161 1.14684 -0.19161
684 0.665762 0.982119 -0.302184 0.491637 -0.302184
685 0.0074834 0.020748 -0.218489 -1.38054 -0.218489
686 0.829363 0.256498 0.286444 -0.1213 0.286444
687 0.547206 0.705145 -0.895696 1.31098 -0.895696
688 0.813176 0.951187 -0.223198 -0.149417 -0.223198
689 0.0963122 0.19906 0.446702 -0.639589 0.446702
690 0.971083 0.947434 0.340667 0.06583 0.340667
691 0.742215 0.788666 0.529133 0.130006 0.529133
692 0.245543 0.266579 -0.26663 -0.294857 -0.26663
693 0.958595 0.512035 -0.182635 -0.645511 -0.182635
694 0.542324 0.087393 0.197818 1.01985 0.197818
695 0.966126 0.955866 -0.0121491 0.0822862 -0.0121491
696 0.953012 0.449082 -0.1575 -0.660987 -0.1575
697 0.995937 0.984052 -0.17154 0.223636 -0.17154
698 0.647217 0.0340622 0.734331 0.0686249 0.734331
699 0.706579 0.704886 0.317541 0.347171 0.317541
700 0.224675 0.660007 1.15417 -0.366878 1.15417
701 0.83558 0.465393 -0.487973 -0.368805 -0.487973
702 0.362644 0.162579 0.539093 0.676017 0.539093
703 0.0723469 0.54295 -0.310607 -0.904302 -0.310607
704 0.487541 0.537608 1.40818 1.23465 1.40818
705 0.631034 0.23296 0.856921 1.03538 0.856921
706 0.6494 0.985049 -0.00631827 0.643969 -0.00631827
707 0.0791493 0.220643 1.68933 -0.66199 1.68933
708 0.301556 0.962139 1.35036 0.0259079 1.35036
709 0.540135 0.221776 0.0343862 1.61865 0.0343862
710 0.632067 0.199358 -0.361443 0.883645 -0.361443
711 0.968576 0.951556 0.267675 0.073981 0.267675
712 0.943653 0.48426 -0.483664 -0.628152 -0.483664
713 0.301046 0.579224 -0.330961 0.0226779 -0.330961
714 0.850433 0.475371 0.351185 -0.413676 0.351185
715 0.934851 0.0266261 0.5177 -0.749257 0.5177
716 0.292119 0.572827 -0.0398876 -0.0420021 -0.0398876
717 0.0421681 0.551186 -0.0309236 -0.988875 -0.0309236
718 0.350279 0.590195 1.79478 0.3696 1.79478
719 0.00757319 0.152095 -0.757635 -1.02857 -0.757635
720 0.964873 0.691186 -1.11456 -0.523475 -1.11456
721 0.98238 0.798894 0.287339 -0.379218 0.287339
722 0.0461895 0.551591 0.0864678 -0.975688 0.0864678
723 0.00293313 0.961912 0.645406 -1.13125 0.645406
724 0.291341 0.44367 -0.600829 -0.044633 -0.600829
725 0.981934 0.76957 0.610369 -0.468962 0.610369
726 0.951324 0.0300254 -0.663513 -0.755947 -0.663513
727 0.66716 0.369475 0.881594 0.572531 0.881594
728 0.986964 0.813711 -0.155437 -0.34046 -0.155437
729 0.391122 0.0152887 -0.0470665 0.635494 -0.0470665
730 0.874513 0.641116 -0.0563323 -0.330887 -0.0563323
731 0.0123212 0.733157 -0.203277 -0.800396 -0.203277
732 0.222246 0.0494121 -0.32872 -0.0587518 -0.32872
733 0.483679 0.538534 1.09704 1.21051 1.09704
734 0.724017 0.721049 -0.20416 0.266864 -0.20416
735 0.986971 0.481195 0.18641 -0.726524 0.18641
736 0.0245972 0.346822 0.628072 -0.882656 0.628072
737 0.486014 0.544617 0.902506 1.23567 0.902506
738 0.966545 0.936658 -0.13995 0.0300253 -0.13995
739 0.127687 0.961719 -0.0622666 -0.807856 -0.0622666
740 0.748111 0.767093 -0.738277 0.132618 -0.738277
741 0.5463 0.0669125 -0.652436 0.903567 -0.652436
742 0.936845 0.0374255 0.185085 -0.745237 0.185085
743 0.418539 0.395545 -0.232776 0.956479 -0.232776
744 0.0151107 0.952646 0.64064 -1.08522 0.64064
745 0.164976 0.680719 0.164844 -0.504937 0.164844
746 0.00523769 0.291598 0.545476 -0.84034 0.545476
747 0.443806 0.00857129 0.646685 0.79045 0.646685
748 0.970924 0.766137 -0.708717 -0.450983 -0.708717
749 0.99124 0.983849 -0.661518 0.212889 -0.661518
750 0.938638 0.241672 0.27277 -0.661268 0.27277
751 0.574603 0.900625 -0.0536148 1.30297 -0.0536148
752 0.0630348 0.539173 0.130739 -0.938809 0.130739
753 0.792936 0.986783 1.05427 -0.214827 1.05427
754 0.980018 0.940442 -0.259719 0.0565786 -0.259719
755 0.741607 0.0864387 0.186697 -0.356236 0.186697
756 0.660885 0.987793 0.316234 0.533642 0.316234
757 0.565071 0.661847 0.803131 1.13228 0.803131
758 0.832091 0.261824 0.782065 -0.140418 0.782065
759 0.276346 0.221415 1.12279 -0.00256296 1.12279
760 0.584657 0.838702 0.101471 1.19439 0.101471
761 0.754378 0.790906 0.166508 0.0650545 0.166508
762 0.01585 0.718013 -0.332928 -0.815858 -0.332928
763 0.284958 0.416238 0.0791708 -0.0711433 0.0791708
764 0.00990166 0.0165996 0.366301 -1.37613 0.366301
765 0.0264333 0.521399 -0.144558 -1.08231 -0.144558
766 0.661837 0.0116173 0.184727 -0.127926 0.184727
767 0.577425 0.844453 0.442734 1.25048 0.442734
768 0.396717 0.0169858 0.750563 0.657063 0.750563
769 0.00990263 0.157642 -0.417512 -1.00499 -0.417512
770 0.407098 0.0206272 0.817346 0.699345 0.817346
771 0.960649 0.952659 0.137832 0.0654697 0.137832
772 0.498916 0.541147 -0.170406 1.31595 -0.170406
773 0.97541 0.952926 0.441879 0.0878525 0.441879
774 0.0968602 0.21448 -0.114125 -0.622744 -0.114125
775 0.194563 0.419213 -0.49381 -0.492955 -0.49381
776 0.985489 0.240583 0.781314 -0.88588 0.781314
777 0.289388 0.43365 -0.290966 -0.0511511 -0.290966
778 0.103296 0.200423 -0.0785824 -0.617686 -0.0785824
779 0.186239 0.456349 0.136484 -0.541458 0.136484
780 0.805511 0.952489 0.496687 -0.161362 0.496687
781 0.529164 0.219978 -0.204833 1.68703 -0.204833
782 0.951354 0.44649 -1.44755 -0.657462 -1.44755
783 0.963232 0.450005 -0.792795 -0.687464 -0.792795
784 0.339889 0.601011 1.15785 0.306433 1.15785
785 0.887225 0.846845 0.0241562 -0.150722 0.0241562
786 0.826366 0.449163 0.499414 -0.327696 0.499414
787 0.534264 0.706583 -0.290937 1.39158 -0.290937
788 0.292597 0.438054 0.198281 -0.0315103 0.198281
789 0.997989 0.693829 0.764366 -0.612284 0.764366
790 0.0214057 0.721967 -0.191551 -0.797275 -0.191551
791 0.420023 0.598211 0.772483 0.861748 0.772483
792 0.822958 0.445759 0.575959 -0.314685 0.575959
793 0.994828 0.110694 0.149323 -0.836479 0.149323
794 0.979649 0.471471 -1.61919 -0.716403 -1.61919
795 0.00133091 0.0142527 0.348291 -1.43769 0.348291
796 0.294311 0.57964 -0.204393 -0.0232576 -0.204393
797 0.667372 0.537747 -0.884766 0.319862 -0.884766
798 0.136297 0.957107 -0.508455 -0.779617 -0.508455
799 0.908057 0.638119 0.0765117 -0.419279 0.0765117
800 0.424025 0.388563 -0.103681 1.01361 -0.103681
801 0.958203 0.450756 -0.793233 -0.673975 -0.793233
802 0.789553 0.973757 0.833152 -0.20799 0.833152
803 0.645831 0.198051 0.139197 0.782568 0.139197
804 0.0125377 0.154837 -0.637726 -1.00235 -0.637726
805 0.659267 0.0120265 0.513532 -0.108565 0.513532
806 0.631526 0.548725 -0.581272 0.551085 -0.581272
807 0.962335 0.471528 -0.615234 -0.675362 -0.615234
808 0.103173 0.711638 -0.598621 -0.624113 -0.598621
809 0.0224219 0.00343922 -0.305431 -1.32729 -0.305431
810 0.029367 0.352593 -0.149763 -0.879301 -0.149763
811 0.0991441 0.204189 -0.372229 -0.626345 -0.372229
812 0.877395 0.635277 0.669701 -0.344505 0.669701
813 0.988486 0.701184 0.151723 -0.581317 0.151723
814 0.288892 0.662017 -0.112705 -0.0170225 -0.112705
815 0.0155829 0.72521 -0.529047 -0.805425 -0.529047
816 0.523886 0.231468 0.660126 1.77368 0.660126
817 0.961566 0.264366 0.386867 -0.7655 0.386867
818 0.0125387 0.163776 -0.221373 -0.979273 -0.221373
819 0.358321 0.168251 0.239528 0.650288 0.239528
820 0.280156 0.250827 0.696085 -0.00368104 0.696085
821 0.0101176 0.718627 0.267987 -0.827938 0.267987
822 0.446855 0.385653 0.373127 1.19582 0.373127
823 0.0230133 0.535722 -0.0251396 -1.07216 -0.0251396
824 0.880052 0.63922 0.845021 -0.347026 0.845021
825 0.310423 0.449731 0.498215 0.0841595 0.498215
826 0.999367 0.492057 1.28344 -0.744816 1.28344
827 0.937673 0.0193482 -1.19382 -0.753672 -1.19382
828 0.867512 0.826165 1.04428 -0.146555 1.04428
829 0.555367 0.217446 1.3628 1.49407 1.3628
830 0.0189107 0.33899 1.45813 -0.884746 1.45813
831 0.553225 0.220627 1.62204 1.52274 1.62204
832 0.537195 0.62551 0.97772 1.24034 0.97772
833 0.127275 0.706119 0.337817 -0.573757 0.337817
834 0.489916 0.552731 0.266434 1.27477 0.266434
835 0.964578 0.936614 -0.729194 0.0277146 -0.729194
836 0.989868 0.781649 -0.17286 -0.449569 -0.17286
837 0.644623 0.205285 -0.258452 0.822023 -0.258452
838 0.154002 0.694412 0.480207 -0.52086 0.480207
839 0.0221536 0.00493951 0.284346 -1.32548 0.284346
840 0.344526 0.603629 0.436129 0.340936 0.436129
841 0.15269 0.977175 -0.00631514 -0.762434 -0.00631514
842 0.449588 0.391378 1.33343 1.20252 1.33343
843 0.884062 0.636353 -0.090488 -0.36023 -0.090488
844 0.111186 0.726914 -0.0153965 -0.589769 -0.0153965
845 0.545916 0.63134 1.20558 1.19754 1.20558
846 0.0171331 0.356753 1.07946 -0.917485 1.07946
847 0.666791 0.530081 -0.627495 0.311196 -0.627495
848 0.619327 0.206119 0.433735 1.00113 0.433735
849 0.350874 0.163862 0.579617 0.594279 0.579617
850 0.931601 0.0334014 0.473046 -0.744037 0.473046
851 0.802321 0.967441 0.180971 -0.178273 0.180971
852 0.751354 0.0872644 -0.50643 -0.412768 -0.50643
853 0.578216 0.840209 0.872393 1.24245 0.872393
854 0.878736 0.636213 0.77127 -0.346896 0.77127
855 0.431549 0.393304 0.218814 1.06036 0.218814
856 0.730056 0.785379 0.462017 0.216028 0.462017
857 0.812382 0.454655 -0.57301 -0.298105 -0.57301
858 0.770688 0.98481 -0.0113655 -0.260919 -0.0113655
859 0.7023 0.0150642 -0.0109702 -0.390385 -0.0109702
860 0.760882 0.732664 -0.680838 0.0960893 -0.680838
861 0.472471 0.529258 1.08272 1.12205 1.08272
862 0.824919 0.45648 -0.689845 -0.332408 -0.689845
863 0.298343 0.584785 -0.7341 0.00736159 -0.7341
864 0.401772 0.96289 0.549497 1.03214 0.549497
865 0.825309 0.464142 -0.0913461 -0.342289 -0.0913461
866 0.659253 0.356305 -0.452886 0.655523 -0.452886
867 0.130343 0.978541 1.223 -0.822871 1.223
868 0.536823 0.225847 -0.0838601 1.65934 -0.0838601
869 0.518451 0.0882936 0.166657 1.18813 0.166657
870 0.0257106 0.354776 -0.227111 -0.892104 -0.227111
871 0.987825 0.104701 0.0297567 -0.817959 0.0297567
872 0.421875 0.0232939 1.28728 0.756754 1.28728
873 0.575519 0.511067 1.10443 0.823932 1.10443
874 0.801789 0.957212 -0.465529 -0.170718 -0.465529
875 0.954937 0.0370765 -0.304046 -0.757178 -0.304046
876 0.679634 0.0485927 -0.573549 -0.0915786 -0.573549
877 0.116031 0.72117 0.199438 -0.584788 0.199438
878 0.609141 0.217885 -0.162433 1.12255 -0.162433
879 0.754383 0.0962032 -0.602721 -0.380651 -0.602721
880 0.25383 0.658893 -0.204331 -0.274095 -0.204331
881 0.246293 0.241831 -0.53655 -0.273167 -0.53655
882 0.528149 0.0820576 -0.110499 1.09424 -0.110499
883 0.084702 0.549335 0.0218211 -0.857467 0.0218211
884 0.545586 0.643304 -0.205561 1.21918 -0.205561
885 0.641225 0.997641 0.966018 0.716201 0.966018
886 0.950801 0.451019 -0.940179 -0.654554 -0.940179
887 0.958475 0.275692 0.200294 -0.746028 0.200294
888 0.369935 0.161417 -0.564303 0.725866 -0.564303
889 0.23827 0.231527 0.0501371 -0.273104 0.0501371
890 0.541475 0.647313 0.123041 1.2505 0.123041
891 0.989085 0.1024 -0.205777 -0.819112 -0.205777
892 0.566297 0.85612 -0.114615 1.34104 -0.114615
893 0.223342 0.655062 0.298871 -0.372563 0.298871
894 0.0735521 0.223297 0.459573 -0.672526 0.459573
895 0.651107 0.0353221 0.325528 0.0473492 0.325528
896 0.158385 0.681431 -0.060498 -0.520642 -0.060498
897 0.261264 0.210573 -0.506264 -0.112949 -0.506264
898 0.976772 0.956242 0.408822 0.0997238 0.408822
899 0.832323 0.45629 0.0265123 -0.35105 0.0265123
900 0.724403 0.702331 0.442863 0.235464 0.442863
901 0.0163333 0.292109 1.08566 -0.81633 1.08566
902 0.878097 0.806751 -0.299003 -0.176309 -0.299003
903 0.300482 0.955085 -0.164789 0.0185909 -0.164789
904 0.0278525 0.345472 0.561035 -0.872296 0.561035
905 0.402228 0.971356 0.777156 1.04173 0.777156
906 0.0100556 0.961358 0.243104 -1.11193 0.243104
907 0.991476 0.803653 -0.414299 -0.38066 -0.414299
908 0.301926 0.959455 -0.200842 0.0308929 -0.200842
909 0.199464 0.473234 0.830382 -0.509271 0.830382
910 0.218388 0.0450828 -0.861614 -0.0754392 -0.861614
911 0.0157997 0.170969 0.896061 -0.949295 0.896061
912 0.450725 0.0070125 0.479962 0.807367 0.479962
913 0.281636 0.421174 0.344552 -0.0987372 0.344552
914 0.150825 0.678631 -0.7062 -0.541603 -0.7062
915 0.733307 0.790776 0.0847819 0.185376 0.0847819
916 0.659868 0.997479 0.991201 0.536865 0.991201
917 0.758659 0.787998 0.139903 0.061395 0.139903
918 0.633034 0.381697 0.909274 0.762589 0.909274
919 0.814172 0.463477 -0.418551 -0.314087 -0.418551
920 0.810306 0.45149 -0.580225 -0.288545 -0.580225
921 0.0251218 0.358036 0.424933 -0.898677 0.424933
922 0.536213 0.228709 0.205142 1.67601 0.205142
923 0.347191 0.173171 -0.154925 0.573261 -0.154925
924 0.025222 0.354102 -0.169345 -0.892327 -0.169345
925 0.158967 0.686929 -0.344067 -0.514866 -0.344067
926 0.208372 0.404012 0.500445 -0.444272 0.500445
927 0.206242 0.473538 0.508377 -0.487361 0.508377
928 0.409795 0.0259262 0.255275 0.719776 0.255275
929 0.757836 0.092991 0.572421 -0.400182 0.572421
930 0.436512 0.0232322 0.133077 0.808084 0.133077
931 0.613919 0.205457 -0.370194 1.0358 -0.370194
932 0.806777 0.45535 -0.804822 -0.284676 -0.804822
933 0.936384 0.0402253 0.645096 -0.743637 0.645096
934 0.779187 0.986488 0.45076 -0.24476 0.45076
935 0.838538 0.432109 -0.532866 -0.3426 -0.532866
936 0.0401588 0.327745 -0.913431 -0.815101 -0.913431
937 0.426368 0.389598 1.5111 1.02925 1.5111
938 0.442194 0.0167649 0.607523 0.809233 0.607523
939 0.128371 0.726458 -0.317072 -0.551907 -0.317072
940 0.776084 0.981436 -0.10317 -0.244557 -0.10317
941 0.655019 0.354501 -0.935499 0.687539 -0.935499
942 0.0163685 0.0273876 -0.0784346 -1.30756 -0.0784346
943 0.0356624 0.291854 -0.904623 -0.772646 -0.904623
944 0.0145621 0.887227 0.557899 -0.984266 0.557899
945 0.358695 0.165008 0.706585 0.650314 0.706585
946 0.0477828 0.273624 0.891763 -0.71961 0.891763
947 0.816811 0.463983 -0.927522 -0.321224 -0.927522
948 0.0288086 0.273253 0.051475 -0.759587 0.051475
949 0.225066 0.0434923 -0.931447 -0.0338893 -0.931447
950 0.0245244 0.00153165 0.0595868 -1.31777 0.0595868
951 0.479637 0.545869 1.62538 1.19509 1.62538
952 0.0145341 0.344079 -0.00977753 -0.903881 -0.00977753
953 0.114034 0.703673 0.429211 -0.607194 0.429211
954 0.397888 0.957323 1.53819 0.990092 1.53819
955 0.536161 0.0897601 -0.906414 1.07257 -0.906414
956 0.018119 0.351711 0.574508 -0.906917 0.574508
957 0.961863 0.265984 -0.290854 -0.766204 -0.290854
958 0.893154 0.608108 0.732826 -0.411952 0.732826
959 0.639101 0.989085 -0.0148763 0.739763 -0.0148763
