id x y phenotype1 envi phenotype2 
969 0.924957 0.26029 1.40347 0.0680772 1.40347
970 0.486705 0.968069 0.272777 0.993133 0.272777
971 0.965119 0.472033 -0.827077 -1.24912 -0.827077
972 0.269838 0.60174 1.06267 -0.481805 1.06267
973 0.573834 0.829091 0.80175 0.888997 0.80175
974 0.0964757 0.0133791 -0.217048 -0.889835 -0.217048
975 0.443449 0.485721 -0.02263 0.600475 -0.02263
976 0.756842 0.769655 0.348537 0.179065 0.348537
977 0.415507 0.197682 0.35818 0.923042 0.35818
978 0.920659 0.292362 -0.442877 -0.0885361 -0.442877
979 0.77013 0.450774 1.50896 0.00813702 1.50896
980 0.265874 0.605398 0.836475 -0.520181 0.836475
981 0.357211 0.899168 0.799849 0.598612 0.799849
982 0.968973 0.454854 0.326988 -1.16465 0.326988
983 0.965191 0.469215 -0.435931 -1.23199 -0.435931
984 0.69333 0.572104 1.53219 0.346984 1.53219
985 0.000288125 0.306459 0.907843 -0.0639816 0.907843
986 0.967401 0.470801 -0.911237 -1.25599 -0.911237
987 0.992233 0.979443 -0.720466 -0.125087 -0.720466
988 0.97049 0.463115 -0.679106 -1.2265 -0.679106
989 0.101445 0.735868 0.487446 -0.549716 0.487446
990 0.766514 0.782233 0.198045 0.132739 0.198045
991 0.760242 0.784039 0.702115 0.149271 0.702115
992 0.956896 0.46344 -0.798043 -1.14487 -0.798043
993 0.941946 0.731865 0.798772 -0.500012 0.798772
994 0.995581 0.67695 0.0978073 -0.92559 0.0978073
995 0.978594 0.157784 0.586732 -0.341917 0.586732
996 0.351885 0.0140815 -0.178887 0.406122 -0.178887
997 0.758842 0.882962 -1.14672 0.021371 -1.14672
998 0.967598 0.459793 -0.653801 -1.18774 -0.653801
999 0.966637 0.463829 -0.988916 -1.2073 -0.988916

