id x y phenotype1 envi phenotype2 
477 0.192664 0.985517 0.135197 -0.216061 0.135197
478 0.961433 0.293515 -0.254156 -0.586907 -0.254156
479 0.668744 0.41089 0.49966 0.333229 0.49966
480 0.417331 0.992706 1.48241 0.368229 1.48241
481 0.774694 0.617626 0.461007 0.0653928 0.461007
482 0.96463 0.0462049 0.478997 -0.547846 0.478997
483 0.764902 0.0441768 0.469047 0.148379 0.469047
484 0.721116 0.205866 0.29221 0.0425248 0.29221
485 0.807687 0.0620013 -0.0208644 -0.0220118 -0.0208644
486 0.992227 0.00696153 0.490869 -0.639101 0.490869
487 0.422988 0.809804 0.383163 0.451753 0.383163
488 0.549702 0.961171 -0.734053 0.452638 -0.734053
489 0.408611 0.994965 0.546629 0.349184 0.546629
490 0.542705 0.0208775 -0.883777 0.512537 -0.883777
491 0.627301 0.847749 0.107777 0.417135 0.107777
492 0.388054 0.0354029 1.2073 0.047175 1.2073
493 0.887536 0.262996 -0.878069 -0.423691 -0.878069
494 0.786647 0.00208354 0.430843 0.128302 0.430843
495 0.789503 0.0440917 0.372022 0.0628023 0.372022
496 0.0141901 0.651053 0.469316 -0.940441 0.469316
497 0.0135002 0.641679 -0.582793 -0.993405 -0.582793
498 0.579594 0.612492 0.345795 0.77106 0.345795
499 0.610939 0.818538 0.612671 0.515587 0.612671
500 0.412137 0.984576 0.571724 0.358736 0.571724
501 0.777989 0.610769 0.490996 0.0514843 0.490996
502 0.998695 0.479837 -0.307857 -0.648253 -0.307857
503 0.562955 0.0284533 -0.132436 0.487759 -0.132436
504 0.42612 0.803881 -0.163415 0.470952 -0.163415
505 0.00701961 0.803241 -0.166186 -0.50244 -0.166186
506 0.21262 0.399193 0.526449 -0.493144 0.526449
507 0.998887 0.833434 0.133379 -0.642896 0.133379
508 0.325263 0.147412 -0.222352 -0.0680827 -0.222352
509 0.178093 0.045375 0.191121 -0.606312 0.191121
510 0.605885 0.820149 0.308103 0.527795 0.308103
511 0.498014 0.650054 1.21024 1.02623 1.21024
512 0.776701 0.623253 -0.490771 0.0625388 -0.490771
513 0.809385 0.0443816 0.417258 -0.0068014 0.417258
514 0.794652 0.424327 0.490477 -0.107532 0.490477
515 0.799181 0.748673 -1.11167 0.0623114 -1.11167
516 0.550949 0.00272841 -0.880878 0.494077 -0.880878
517 0.186449 0.986775 -0.570397 -0.236735 -0.570397
518 0.61483 0.798622 0.908074 0.538161 0.908074
519 0.207133 0.778817 -0.303058 -0.526924 -0.303058
520 0.029201 0.496737 -1.01758 -1.67593 -1.01758
521 0.252993 0.491292 -0.833973 -0.25873 -0.833973
522 0.729624 0.989995 0.0608595 -0.129159 0.0608595
523 0.982645 0.33191 0.0268788 -0.630269 0.0268788
524 0.965478 0.284383 -0.0813593 -0.598587 -0.0813593
525 0.629283 0.608992 0.232971 0.586401 0.232971
526 0.652403 0.707155 1.02822 0.507021 1.02822
527 0.830737 0.398472 0.428874 -0.218719 0.428874
528 0.968387 0.357083 0.105902 -0.589553 0.105902
529 0.419095 0.348766 -0.318619 0.553777 -0.318619
530 0.479159 0.163065 1.14401 0.61051 1.14401
531 0.194868 0.993262 0.142342 -0.196351 0.142342
532 0.0411203 0.955549 0.349829 -0.718682 0.349829
533 0.432486 0.529098 1.18073 0.739805 1.18073
534 0.798949 0.566369 -0.167951 -0.0359741 -0.167951
535 0.607163 0.768606 -0.69891 0.612254 -0.69891
536 0.205031 0.777501 0.34609 -0.528387 0.34609
537 0.856116 0.525713 0.73833 -0.224143 0.73833
538 0.972791 0.00971138 -0.877318 -0.567791 -0.877318
539 0.975524 0.735326 0.00799521 -0.507929 0.00799521
540 0.61756 0.775709 0.302904 0.569302 0.302904
541 0.425812 0.532019 0.327527 0.698359 0.327527
542 0.671872 0.4155 0.820363 0.325008 0.820363
543 0.0197884 0.651638 0.394825 -0.926477 0.394825
544 0.818675 0.777542 -0.0949212 -0.0395653 -0.0949212
545 0.0203113 0.808112 0.138331 -0.510185 0.138331
546 0.191857 0.77371 -0.491473 -0.528612 -0.491473
547 0.0620877 0.249838 0.0216002 -1.5504 0.0216002
548 0.958614 0.739417 1.76804 -0.452614 1.76804
549 0.966235 0.993623 0.574103 -0.691526 0.574103
550 0.93269 0.306339 -0.845819 -0.514651 -0.845819
551 0.245357 0.00298763 0.0512815 -0.671222 0.0512815
552 0.40912 0.797703 0.801287 0.380248 0.801287
553 0.670726 0.367235 -0.894739 0.282351 -0.894739
554 0.234861 0.572548 0.253668 -0.440904 0.253668
555 0.720887 0.201714 -0.94358 0.0484446 -0.94358
556 0.732098 0.200294 0.962186 0.0155798 0.962186
557 0.972734 0.492361 0.49916 -0.572385 0.49916
558 0.48467 0.654423 -0.0875045 0.94156 -0.0875045
559 0.964308 0.351798 0.66015 -0.580439 0.66015
560 0.497785 0.628608 -0.543033 1.04142 -0.543033
561 0.939533 0.321996 0.4239 -0.526638 0.4239
562 0.226111 0.574042 -0.572786 -0.478782 -0.572786
563 0.783304 0.614964 0.10764 0.0377907 0.10764
564 0.880193 0.259628 -0.1552 -0.408203 -0.1552
565 0.968549 0.295206 0.478876 -0.603464 0.478876
566 0.623931 0.828528 0.620338 0.460017 0.620338
567 0.195197 0.0427876 0.798912 -0.603491 0.798912
568 0.833353 0.393142 0.773823 -0.228474 0.773823
569 0.920023 0.283422 -1.29449 -0.491783 -1.29449
570 0.771805 0.601959 0.594868 0.0650583 0.594868
571 0.0208509 0.445567 0.609518 -1.75392 0.609518
572 0.217308 0.662574 -0.345486 -0.551493 -0.345486
573 0.212108 0.655767 -0.337798 -0.558093 -0.337798
574 0.0178167 0.829631 0.293214 -0.551299 0.293214
575 0.747222 0.990044 -0.132276 -0.18132 -0.132276
576 0.34466 0.249891 -0.719261 0.176404 -0.719261
577 0.969291 0.745186 0.788561 -0.484976 0.788561
578 0.622244 0.830015 0.465259 0.462468 0.465259
579 0.778881 0.618968 0.70609 0.0534688 0.70609
580 0.201298 0.664286 -0.683889 -0.577069 -0.683889
581 0.947818 0.292096 -0.344478 -0.554904 -0.344478
582 0.0222476 0.494033 0.644307 -1.72128 0.644307
583 0.329829 0.487068 0.259444 0.175525 0.259444
584 0.426102 0.531751 0.594221 0.700291 0.594221
585 0.386483 0.036757 0.636267 0.0415442 0.636267
586 0.940548 0.317648 0.0551633 -0.530359 0.0551633
587 0.509994 0.113525 0.279786 0.631421 0.279786
588 0.795526 0.761005 -0.505583 0.0578436 -0.505583
589 0.0577485 0.360984 -0.553906 -1.54324 -0.553906
590 0.241957 0.35088 -1.09303 -0.281056 -1.09303
591 0.723466 0.201695 0.54726 0.040464 0.54726
592 0.343505 0.264428 0.36593 0.177 0.36593
593 0.0130001 0.836601 0.803309 -0.568003 0.803309
594 0.861645 0.533821 -0.0129094 -0.236498 -0.0129094
595 0.18935 0.797562 -0.585898 -0.493698 -0.585898
596 0.210237 0.0640527 -0.821003 -0.589426 -0.821003
597 0.217386 0.652419 0.20954 -0.547219 0.20954
598 0.941357 0.989421 -0.974016 -0.630324 -0.974016
599 0.424397 0.50953 -0.566423 0.711413 -0.566423
600 0.594934 0.351686 -0.529507 0.56174 -0.529507
601 0.602946 0.585535 -0.807372 0.689593 -0.807372
602 0.18513 0.05673 0.801073 -0.608106 0.801073
603 0.0169553 0.97403 0.768653 -0.826988 0.768653
604 0.971829 0.0450952 0.389713 -0.572572 0.389713
605 0.41393 0.802342 0.382748 0.405601 0.382748
606 0.840823 0.551584 -0.697661 -0.167145 -0.697661
607 0.0164063 0.211449 -0.161551 -1.64708 -0.161551
608 0.842689 0.548043 -0.699286 -0.174343 -0.699286
609 0.413727 0.969002 -0.355194 0.365973 -0.355194
610 0.0590021 0.366702 -1.05857 -1.53268 -1.05857
611 0.0132621 0.974727 0.969239 -0.840849 0.969239
612 0.671575 0.204799 -0.930503 0.199136 -0.930503
613 0.79955 0.754859 -0.186519 0.054446 -0.186519
614 0.487929 0.644 0.416761 0.969718 0.416761
615 0.563998 0.956493 -0.907597 0.41834 -0.907597
616 0.0442842 0.217806 0.313504 -1.51488 0.313504
617 0.429601 0.805074 0.119815 0.489115 0.119815
618 0.0130775 0.476423 -0.378189 -1.78859 -0.378189
619 0.917902 0.994765 -1.16424 -0.581921 -1.16424
620 0.224595 0.0375762 0.504509 -0.606622 0.504509
621 0.291783 0.265228 0.941069 -0.0288443 0.941069
622 0.773473 0.61756 1.01009 0.0690563 1.01009
623 0.610403 0.585777 0.0666083 0.660704 0.0666083
624 0.959071 0.0485918 0.983221 -0.529289 0.983221
625 0.816135 0.778267 0.443699 -0.0327264 0.443699
626 0.0547205 0.808266 -0.619853 -0.503975 -0.619853
627 0.950217 0.285522 0.182783 -0.562324 0.182783
628 0.726138 0.188194 0.862604 0.049773 0.862604
629 0.957547 0.0507405 1.46025 -0.524707 1.46025
630 0.432535 0.363497 0.788687 0.630421 0.788687
631 0.277532 0.259092 0.765016 -0.08471 0.765016
632 0.521267 0.158852 -0.333197 0.637983 -0.333197
633 0.551197 0.978654 -0.366065 0.418271 -0.366065
634 0.544675 0.960215 -0.0580505 0.469153 -0.0580505
635 0.780923 0.396978 0.514816 -0.0887856 0.514816
636 0.53254 0.964639 -0.719153 0.497488 -0.719153
637 0.243834 0.0221284 -0.448231 -0.63558 -0.448231
638 0.304306 0.258357 0.899585 0.0207309 0.899585
639 0.552214 0.985456 -1.11971 0.403613 -1.11971
640 0.790522 0.0423048 0.461916 0.0615751 0.461916
641 0.414103 0.981867 -0.164157 0.363874 -0.164157
642 0.40498 0.992147 0.410624 0.341758 0.410624
643 0.870365 0.532222 1.09494 -0.262642 1.09494
644 0.956099 0.981372 -0.785591 -0.656857 -0.785591
645 0.424059 0.496591 0.187457 0.71529 0.187457
646 0.792714 0.592406 0.248385 -0.00314416 0.248385
647 0.28953 0.822652 -1.00348 -0.229642 -1.00348
648 0.0204699 0.97315 0.0543585 -0.81349 0.0543585
649 0.392531 0.0478439 1.07812 0.0855973 1.07812
650 0.424918 0.992946 -0.709304 0.384416 -0.709304
651 0.00996791 0.701138 -0.23576 -0.667659 -0.23576
652 0.224016 0.573608 -1.00767 -0.487265 -1.00767
653 0.0159892 0.958227 0.648886 -0.799845 0.648886
654 0.959598 0.988176 -0.154059 -0.671299 -0.154059
655 0.509138 0.156581 1.28988 0.668676 1.28988
656 0.951049 0.299545 0.923389 -0.560643 0.923389
657 0.418597 0.800164 0.558692 0.431567 0.558692
658 0.820067 0.0165012 0.0608548 -0.0125953 0.0608548
659 0.974861 0.828206 -0.79078 -0.568769 -0.79078
660 0.488152 0.139404 -0.503849 0.625928 -0.503849
661 0.431986 0.538195 1.66183 0.728466 1.66183
662 0.0355398 0.988128 1.10741 -0.785986 1.10741
663 0.560938 0.944089 0.560639 0.448639 0.560639
664 0.716559 0.991184 -0.149219 -0.0925332 -0.149219
665 0.801534 0.782864 -0.501841 0.00565444 -0.501841
666 0.331553 0.474594 0.504889 0.182108 0.504889
667 0.650052 0.412905 1.34204 0.411376 1.34204
668 0.609574 0.5804 0.390084 0.664793 0.390084
669 0.209102 0.654423 0.59356 -0.563281 0.59356
670 0.993089 0.874004 0.564884 -0.658261 0.564884
671 0.0539504 0.194841 -0.363279 -1.34543 -0.363279
672 0.776315 0.616572 0.333522 0.0598739 0.333522
673 0.0405884 0.209297 0.00835104 -1.49279 0.00835104
674 0.392738 0.0706373 -0.0382905 0.117715 -0.0382905
675 0.778275 0.750891 -0.685993 0.128767 -0.685993
676 0.470441 0.191208 -0.956177 0.602685 -0.956177
677 0.644332 0.660818 -0.25349 0.531554 -0.25349
678 0.345422 0.163562 0.124481 0.0440657 0.124481
679 0.302037 0.135066 0.184696 -0.189761 0.184696
680 0.217415 0.966934 -0.918129 -0.163229 -0.918129
681 0.175723 0.0448285 0.226494 -0.606408 0.226494
682 0.1956 0.997874 0.901203 -0.186529 0.901203
683 0.55682 0.968649 -1.05585 0.418764 -1.05585
684 0.968364 0.502748 0.635713 -0.557397 0.635713
685 0.417611 0.800713 -0.107518 0.426026 -0.107518
686 0.0110792 0.241406 -0.420534 -1.86667 -0.420534
687 0.306167 0.261826 0.366298 0.028267 0.366298
688 0.0205293 0.497874 -0.816154 -1.73029 -0.816154
689 0.606848 0.367591 0.830272 0.534127 0.830272
690 0.522239 0.161543 -0.190768 0.637237 -0.190768
691 0.22491 0.997597 0.051901 -0.0745787 0.051901
692 0.727218 0.182895 0.534726 0.0535288 0.534726
693 0.255147 0.0240854 -0.634486 -0.610706 -0.634486
694 0.429708 0.510515 -0.212101 0.741042 -0.212101
695 0.00213025 0.982938 -0.895878 -0.89662 -0.895878
696 0.0066448 0.828252 -0.424222 -0.555103 -0.424222
697 0.219822 0.38332 0.914616 -0.441067 0.914616
698 0.992477 0.014028 0.0827057 -0.640832 0.0827057
699 0.770907 0.755811 0.71075 0.144387 0.71075
700 0.289189 0.827971 -0.895616 -0.221219 -0.895616
701 0.300095 0.84577 -0.189708 -0.136316 -0.189708
702 0.0163527 0.496422 0.361589 -1.75746 0.361589
703 0.936173 0.321417 0.10925 -0.51859 0.10925
704 0.240087 0.993641 -0.855711 -0.0258461 -0.855711
705 0.798694 0.270738 -0.782406 -0.21402 -0.782406
706 0.663914 0.374274 -1.09654 0.316206 -1.09654
707 0.218048 0.984067 0.688951 -0.127492 0.688951
708 0.734959 0.996901 -0.365855 -0.156762 -0.365855
709 0.617304 0.58671 -0.574536 0.633901 -0.574536
710 0.312972 0.139674 0.123149 -0.134222 0.123149
711 0.614445 0.37377 0.577362 0.511347 0.577362
712 0.00307049 0.98335 0.134069 -0.894174 0.134069
713 0.957762 0.736597 0.882913 -0.450806 0.882913
714 0.769318 0.99093 -1.27372 -0.235552 -1.27372
715 0.970092 0.0338881 0.13037 -0.563781 0.13037
716 0.413546 0.789797 -1.14331 0.40638 -1.14331
717 0.55002 0.0231933 -1.23565 0.503755 -1.23565
718 0.0127303 0.236618 -0.543672 -1.82541 -0.543672
719 0.00530581 0.981227 -0.767343 -0.881696 -0.767343
720 0.863687 0.526095 0.2868 -0.245966 0.2868
721 0.298437 0.259931 0.327737 -0.0023494 0.327737
722 0.97381 0.360332 0.242185 -0.602605 0.242185
723 0.529814 0.96186 -0.599789 0.510319 -0.599789
724 0.498281 0.622453 -0.546481 1.04917 -0.546481
725 0.636705 0.0604216 -0.605229 0.370252 -0.605229
726 0.584001 0.406363 -1.04229 0.672349 -1.04229
727 0.609371 0.794176 0.977759 0.561939 0.977759
728 0.026611 0.494706 0.705131 -1.69329 0.705131
729 0.311508 0.833251 -0.86507 -0.102094 -0.86507
730 0.960991 0.0578289 0.824643 -0.538689 0.824643
731 0.426864 0.495783 0.738094 0.730517 0.738094
732 0.0227058 0.469733 0.926143 -1.73013 0.926143
733 0.815599 0.78301 -0.589234 -0.0380002 -0.589234
734 0.285506 0.825081 0.273935 -0.245248 0.273935
735 0.508373 0.141708 -0.450612 0.658394 -0.450612
736 0.935459 0.3204 -0.338261 -0.517144 -0.338261
737 0.672097 0.415703 0.147724 0.324285 0.147724
738 0.317042 0.138248 -0.0657405 -0.118965 -0.0657405
739 0.616716 0.59113 0.016334 0.635621 0.016334
740 0.784969 0.777671 -0.531278 0.0650153 -0.531278
741 0.973861 0.505667 0.459602 -0.572308 0.459602
742 0.0164516 0.710671 -0.525516 -0.612831 -0.525516
743 0.338174 0.244109 0.13774 0.142047 0.13774
744 0.176726 0.766307 -0.968308 -0.530066 -0.968308
745 0.343168 0.150841 0.152175 0.0144545 0.152175
746 0.265746 0.250917 1.28345 -0.129191 1.28345
747 0.556298 0.950071 -0.597067 0.452126 -0.597067
748 0.207561 0.662424 -0.514606 -0.567105 -0.514606
749 0.434896 0.539334 0.487463 0.744347 0.487463
750 0.972142 0.0463192 0.474609 -0.573946 0.474609
751 0.31083 0.262015 -0.135661 0.0467487 -0.135661
752 0.0715343 0.26329 -0.702326 -1.47867 -0.702326
753 0.521352 0.660234 0.388445 0.956671 0.388445
754 0.718799 0.212251 0.197477 0.0419459 0.197477
755 0.317278 0.836642 -0.798966 -0.0690653 -0.798966
756 0.985984 0.00282668 -1.07224 -0.615363 -1.07224
757 0.806244 0.269961 -0.904737 -0.232039 -0.904737
758 0.600389 0.362308 0.109537 0.553232 0.109537
759 0.496872 0.668669 0.0620124 1.00484 0.0620124
760 0.058559 0.365313 -1.14321 -1.53618 -1.14321
761 0.971794 0.0383259 -0.137396 -0.570858 -0.137396
762 0.421732 0.97904 0.83939 0.382716 0.83939
763 0.222453 0.983289 0.281076 -0.113344 0.281076
764 0.234486 0.362811 -0.493424 -0.335946 -0.493424
765 0.708004 0.20873 -0.230369 0.0805327 -0.230369
766 0.966497 0.0242371 -0.905246 -0.548468 -0.905246
767 0.256691 0.483149 -0.474663 -0.235293 -0.474663
768 0.975098 0.499864 0.964772 -0.577606 0.964772
769 0.67117 0.37358 -1.37975 0.286821 -1.37975
770 0.297759 0.831983 -0.522152 -0.171502 -0.522152
771 0.385968 0.0604832 0.488199 0.0721763 0.488199
772 0.961423 0.0439809 0.267732 -0.536052 0.267732
773 0.406715 0.978762 -0.69336 0.346982 -0.69336
774 0.0394987 0.990107 -0.43749 -0.774442 -0.43749
775 0.688724 0.377874 -1.01444 0.221379 -1.01444
776 0.408019 0.998765 0.933567 0.347431 0.933567
777 0.974021 0.499668 -0.352273 -0.574554 -0.352273
778 0.668391 0.407896 0.942517 0.331704 0.942517
779 0.555746 0.971741 0.612083 0.416647 0.612083
780 0.0418473 0.989202 -0.624272 -0.764485 -0.624272
781 0.639944 0.0162435 0.0924627 0.384997 0.0924627
782 0.110353 0.698878 0.820419 -0.625098 0.820419
783 0.666105 0.708257 1.04167 0.463364 1.04167
784 0.374325 0.0607105 0.0780175 0.01805 0.0780175
785 0.976822 0.0434329 0.273032 -0.589593 0.273032
786 0.799063 0.786089 -0.167749 0.00836913 -0.167749
787 0.0152934 0.644977 0.651712 -0.971449 0.651712
788 0.00578353 0.820375 -0.152976 -0.538892 -0.152976
789 0.815835 0.0143018 -0.611706 0.00536054 -0.611706
790 0.980592 0.848508 0.0596491 -0.602543 0.0596491
791 0.226605 0.572281 -0.355139 -0.475533 -0.355139
792 0.440297 0.808093 -0.674204 0.544477 -0.674204
793 0.186177 0.995326 0.523524 -0.226157 0.523524
794 0.429433 0.363568 1.01999 0.615863 1.01999
795 0.431085 0.521729 0.590733 0.738537 0.590733
796 0.41948 0.799316 -0.628209 0.436664 -0.628209
797 0.21135 0.0531067 -0.761746 -0.595493 -0.761746
798 0.962171 0.291822 -0.671307 -0.589057 -0.671307
799 0.00727578 0.466299 -0.315752 -1.83124 -0.315752
800 0.242616 0.0237594 -0.644939 -0.632017 -0.644939
801 0.315564 0.492248 0.305419 0.0958451 0.305419
802 0.0265171 0.654565 -1.02171 -0.898539 -1.02171
803 0.432148 0.528667 -0.784712 0.738247 -0.784712
804 0.622738 0.835522 0.177829 0.451576 0.177829
805 0.313346 0.13634 -0.648271 -0.138281 -0.648271
806 0.39553 0.417988 0.294328 0.495493 0.294328
807 0.64184 0.0362214 0.122317 0.372995 0.122317
808 0.25469 0.48671 0.0468885 -0.247648 0.0468885
809 0.650543 0.707376 1.10934 0.512984 1.10934
810 0.0147569 0.649591 -0.0468704 -0.947344 -0.0468704
811 0.213328 0.564246 0.960615 -0.529272 0.960615
812 0.61315 0.590874 -0.870913 0.649343 -0.870913
813 0.785795 0.60945 0.176517 0.0271553 0.176517
814 0.475394 0.163846 1.43385 0.595334 1.43385
815 0.217717 0.974455 0.317684 -0.147512 0.317684
816 0.491342 0.649525 0.670657 0.986065 0.670657
817 0.7162 0.991176 0.319028 -0.0914572 0.319028
818 0.466706 0.178985 -0.501119 0.574436 -0.501119
819 0.794343 0.797144 0.0146383 0.0058294 0.0146383
820 0.514305 0.635322 0.132552 0.998208 0.132552
821 0.207561 0.785424 0.00126614 -0.51543 0.00126614
822 0.215629 0.389995 0.812305 -0.470901 0.812305
823 0.20096 0.0367344 -0.109147 -0.604675 -0.109147
824 0.734252 0.731054 0.279448 0.257763 0.279448
825 0.666223 0.373446 -0.692675 0.30625 -0.692675
826 0.959492 0.731188 1.00522 -0.45808 1.00522
827 0.421273 0.34287 0.657211 0.558397 0.657211
828 0.423448 0.352097 0.129593 0.576931 0.129593
829 0.544921 0.959041 -1.07363 0.470436 -1.07363
830 0.803238 0.0440633 0.974767 0.0149923 0.974767
831 0.00959465 0.724131 -0.0716908 -0.538604 -0.0716908
832 0.880191 0.259911 -0.679784 -0.408078 -0.679784
833 0.0212285 0.511046 -0.464965 -1.66647 -0.464965
834 0.211872 0.562191 0.422849 -0.53525 0.422849
835 0.984457 0.961834 -0.577001 -0.70707 -0.577001
836 0.867493 0.534639 1.48514 -0.253186 1.48514
837 0.688211 0.219813 -0.337184 0.132995 -0.337184
838 0.798095 0.806144 -0.351812 -0.0193167 -0.351812
839 0.28154 0.840315 0.465691 -0.23411 0.465691
840 0.43211 0.333526 0.62424 0.598512 0.62424
841 0.549642 0.0139467 -0.639643 0.500346 -0.639643
842 0.521841 0.651195 -0.156792 0.960838 -0.156792
843 0.537695 0.0212019 -0.766333 0.519393 -0.766333
844 0.650731 0.056485 -0.731197 0.348344 -0.731197
845 0.415111 0.992081 0.289651 0.363624 0.289651
846 0.538872 0.960762 0.636814 0.485392 0.636814
847 0.779436 0.635287 -0.627068 0.0610868 -0.627068
848 0.344269 0.246516 0.654928 0.169582 0.654928
849 0.94133 0.742096 -0.732798 -0.396403 -0.732798
850 0.20848 0.782194 0.17454 -0.521416 0.17454
851 0.236368 0.351658 -1.42162 -0.319695 -1.42162
852 0.959957 0.292759 -1.35297 -0.583578 -1.35297
853 0.201753 0.776232 -0.159216 -0.529161 -0.159216
854 0.590599 0.605122 0.820913 0.7321 0.820913
855 0.791873 0.258725 -0.726858 -0.205841 -0.726858
856 0.787503 0.00236376 0.205761 0.124738 0.205761
857 0.0045655 0.814478 -0.512466 -0.52676 -0.512466
858 0.714247 0.184343 0.102033 0.0896826 0.102033
859 0.747849 0.185533 -0.430615 -0.0107102 -0.430615
860 0.808555 0.565807 0.747818 -0.0647156 0.747818
861 0.297638 0.84139 -0.0795928 -0.155514 -0.0795928
862 0.424608 0.336807 0.865573 0.567902 0.865573
863 0.32517 0.233361 -0.71951 0.0736043 -0.71951
864 0.601108 0.59316 -0.544225 0.695097 -0.544225
865 0.00517251 0.726868 -0.556482 -0.522057 -0.556482
866 0.0377815 0.234753 -0.137262 -1.64553 -0.137262
867 0.201731 0.0595872 0.0483861 -0.597784 0.0483861
868 0.00911759 0.465888 -0.785068 -1.81959 -0.785068
869 0.243125 0.360561 1.11134 -0.276223 1.11134
870 0.646042 0.415857 0.526113 0.430831 0.526113
871 0.0164009 0.482657 -0.589258 -1.76414 -0.589258
872 0.385825 0.0621211 0.658144 0.0737923 0.658144
873 0.944726 0.989736 0.496649 -0.63841 0.496649
874 0.857869 0.540817 0.497449 -0.222252 0.497449
875 0.975037 0.727947 0.489765 -0.5086 0.489765
876 0.0142552 0.500032 0.373827 -1.76873 0.373827
877 0.029945 0.979902 -1.01097 -0.792799 -1.01097
878 0.0543465 0.363014 0.175427 -1.56575 0.175427
879 0.00133184 0.229372 -0.118977 -1.85478 -0.118977
880 0.942761 0.988406 0.535572 -0.632569 0.535572
881 0.816737 0.0179492 -1.32335 -0.00211498 -1.32335
882 0.248604 0.993617 0.0512946 0.00609802 0.0512946
883 0.0165278 0.499589 0.502435 -1.75475 0.502435
884 0.0103674 0.711421 -0.876902 -0.609897 -0.876902
885 0.0297142 0.209152 0.652724 -1.55546 0.652724
886 0.543185 0.00290322 -0.496467 0.503135 -0.496467
887 0.286778 0.831496 0.173004 -0.226347 0.173004
888 0.5192 0.652595 -0.2862 0.969172 -0.2862
889 0.0171148 0.827449 -0.17404 -0.547569 -0.17404
890 0.428195 0.537304 0.41084 0.70724 0.41084
891 0.338615 0.259089 -0.294142 0.155923 -0.294142
892 0.0194014 0.216733 -0.161394 -1.66103 -0.161394
893 0.212532 0.658339 -0.250651 -0.558018 -0.250651
894 0.833403 0.412557 -0.120019 -0.21812 -0.120019
895 0.41625 0.977577 -0.951958 0.370062 -0.951958
896 0.200147 0.659527 -0.793582 -0.579292 -0.793582
897 0.502565 0.639214 -0.27546 1.03747 -0.27546
898 0.00926892 0.648475 0.963788 -0.964494 0.963788
899 0.726817 0.992962 -0.620234 -0.125929 -0.620234
900 0.531459 0.0174946 -0.397156 0.525496 -0.397156
901 0.801687 0.754754 -0.178176 0.0477767 -0.178176
902 0.334483 0.49437 -0.551555 0.203729 -0.551555
903 0.931844 0.992716 -0.776982 -0.611733 -0.776982
904 0.975273 0.705705 0.0505682 -0.516057 0.0505682
905 0.559053 0.967559 -0.701164 0.414023 -0.701164
906 0.515532 0.660008 -0.43613 0.976945 -0.43613
907 0.227711 0.0531955 -0.353424 -0.588121 -0.353424
908 0.114263 0.705128 -1.0241 -0.606799 -1.0241
909 0.497865 0.158681 -0.855074 0.685819 -0.855074
910 0.536276 0.96451 -0.330923 0.486654 -0.330923
911 0.383262 0.0292971 0.573286 0.0156657 0.573286
912 0.63404 0.0464097 -0.490946 0.380471 -0.490946
913 0.92932 0.995559 -1.05971 -0.608874 -1.05971
914 0.984782 0.740355 -1.06491 -0.536034 -1.06491
915 0.489771 0.646453 -0.84614 0.978949 -0.84614
916 0.802615 0.272178 -0.938024 -0.222253 -0.938024
917 0.643207 0.0260683 -0.148114 0.375961 -0.148114
918 0.413677 0.807462 0.141435 0.403048 0.141435
919 0.602943 0.38528 -0.418707 0.570507 -0.418707
920 0.173777 0.757742 -1.27442 -0.537779 -1.27442
921 0.866494 0.522419 0.995452 -0.255778 0.995452
922 0.979533 0.0145436 0.0855169 -0.593555 0.0855169
923 0.424279 0.529564 0.306592 0.691783 0.306592
924 0.168305 0.766078 -1.09818 -0.525083 -1.09818
925 0.627228 0.776737 -0.176828 0.53891 -0.176828
926 0.938535 0.974416 -0.687838 -0.60882 -0.687838
927 0.400415 0.979411 -0.754084 0.331946 -0.754084
928 0.982746 0.736704 -0.671052 -0.530584 -0.671052
929 0.734364 0.725171 0.117829 0.254339 0.117829
930 0.965657 0.054686 1.24924 -0.553711 1.24924
931 0.547412 0.00599681 -0.134384 0.499622 -0.134384
932 0.0125016 0.241631 -1.22798 -1.85818 -1.22798
933 0.417386 0.788688 0.281698 0.428338 0.281698
934 0.624634 0.36552 0.622495 0.4618 0.622495
935 0.777709 0.638789 -0.844799 0.0683664 -0.844799
936 0.966622 0.0471233 1.1004 -0.555003 1.1004
937 0.304334 0.133786 -0.162555 -0.181972 -0.162555
938 0.483889 0.165312 1.17716 0.632774 1.17716
939 0.757993 0.0520894 0.353905 0.160647 0.353905
940 0.668946 0.706676 1.36296 0.454035 1.36296
941 0.967218 0.516029 0.754926 -0.549952 0.754926
942 0.343447 0.257533 0.491113 0.174431 0.491113
943 0.0546772 0.201155 -0.700882 -1.37168 -0.700882
944 0.584787 0.410875 -0.125929 0.674772 -0.125929
945 0.235568 0.973814 0.130846 -0.0884996 0.130846
946 0.553031 0.982148 -0.834094 0.40686 -0.834094
947 0.59122 0.356184 -0.2714 0.581683 -0.2714
948 0.296446 0.276944 -0.278459 -0.0103824 -0.278459
949 0.460786 0.202622 -1.10596 0.575184 -1.10596
950 0.37805 0.0562415 -0.12399 0.0290837 -0.12399
951 0.00670763 0.464481 -0.313144 -1.83589 -0.313144
952 0.0199162 0.497024 0.467696 -1.73459 0.467696
953 0.966676 0.0496044 1.59392 -0.555851 1.59392
954 0.977856 0.69414 -0.404053 -0.527647 -0.404053
955 0.41564 0.98129 -1.06782 0.367613 -1.06782
956 0.98079 0.849842 -0.743061 -0.604227 -0.743061
957 0.966873 0.869348 0.179536 -0.582156 0.179536
